,Peso_de_muestra_vegetal_(g),Cantidad_de_N_en_muestra_vegetal_(g),Cantidad_de_C_en_muestra_vegetal_(g),Porcentaje_N_de_la_muestra_vegetal,Porcentaje_C_de_la_muestra_vegetal,Peso_de_muestra_de_fruto_(g),Cantidad_de_N_en_muestra_de_fruto_(g),Cantidad_de_C_en_muestra_de_fruto_(g),Porcentaje_N_de_la_muestra_fruto,Porcentaje_C_de_la_muestra_fruto,Nitrógeno_total_en_planta,Carbono_total_en_planta,Nitrógeno_total_en_fruto,Carbono_total_en_fruto,N1,N2,N3,N4,Primer_peso_fresco_hoja,Primer_peso_fresco_de_raíz,Primer_peso_fresco_planta,Primer_peso_seco_hoja,Primer_peso_seco_de_raíz,Primer_peso_seco_planta,Harvest_Index_S_(His),Root_Index_(Ri),CHLOR,FLV,ANT,NBI,NDVI,PhipII
620,0.0826,0.00183,0.032,2.21688,38.70469,0.1391,0.00259,0.0598,1.86353,43.00368,1.7059322033898305,29.83050847457627,0.3015273903666428,6.961906542056076,315.78593911434047,354.54468918028897,0.0189276,2119.1384045047203,13.124,3.6,16.724,1.322,0.254,1.576,0.17376655149473144,0.08691546666094384,25.188,0.539,0.287,46.7,0.610237639696924,0.843
621,0.0837,0.00161,0.0324,1.92873,38.74315,0.1413,0.00276,0.0614,1.95142,43.47213,1.4234169653524493,28.64516129032258,0.26150658174097663,5.817573956121727,202.70393127032247,355.91280899398004,0.020471599999999996,1476.9220583508738,6.668000000000001,2.274,8.942,0.674,0.153,0.8270000000000001,0.15320181260584975,0.12015379685998077,22.882,0.675,0.243,33.89,0.64542375102922,0.845
622,0.0855,0.00192,0.0309,2.25057,36.14676,0.1419,0.00302,0.0611,2.12558,43.04609,2.804771929824561,45.13929824561403,0.30595856236786473,6.190088794926005,370.37809729326,229.32284776799878,0.0212558,1805.3860301995237,20.0,4.4,24.4,1.823,0.202,2.025,0.10321950659122894,0.14216376116488127,21.172,0.577,0.24,36.67,0.653764260148902,0.851
623,0.0827,0.00152,0.0336,1.83568,40.63005,0.1398,0.00286,0.0602,2.04716,43.08396,1.7736396614268441,39.20677146311971,0.24981015736766807,5.258241773962802,264.71821544054086,298.8040197990301,0.019514200000000002,1543.551108219161,11.426,2.588,14.014000000000001,0.981,0.256,1.237,0.11232533966203971,0.17385545161023264,21.076,0.618,0.25,34.08,0.621743934868936,0.852
624,0.083,0.0017,0.0319,2.04593,38.43338,0.1421,0.0027,0.0631,1.89875,44.38962,2.267349397590361,42.54614457831324,0.19869035890218156,4.643467276565799,303.7194305877665,176.55355579449562,0.018562399999999996,995.3668498468597,11.434000000000001,2.114,13.548000000000002,1.092,0.171,1.2630000000000001,0.08630949924478158,0.15599593915333,18.614,0.534,0.243,34.86,0.585362176940578,0.838
625,0.0846,0.00172,0.0316,2.02886,37.34136,0.1433,0.00284,0.0628,1.97897,43.81014,1.7931914893617023,32.944680851063836,0.1801309141660851,3.98317655268667,399.0614968517097,134.56460306596915,0.0197897,1062.6980226858796,19.419999999999998,1.142,20.561999999999998,1.749,0.185,1.9340000000000002,0.0934226891015428,0.09456361973090482,24.112,0.47,0.213,51.32,0.55542693856718,0.787
626,0.0861,0.00175,0.0326,2.03785,37.81051,0.1408,0.00261,0.0616,1.85624,43.74387,2.3821138211382116,44.37537746806039,0.16824119318181818,3.9707500000000002,292.57476814368397,211.16639070868993,0.0189875,1173.0849237528205,14.07,2.76,16.83,1.29,0.18,1.47,0.07187430707339479,0.12116316639741519,22.974,0.506,0.237,45.4,0.662158500436051,0.835
627,0.0848,0.00127,0.0345,1.50215,40.72047,0.1414,0.00295,0.0673,2.08388,47.58991,1.2789858490566037,34.744103773584904,0.09006471004243283,2.0546966053748235,418.2998354911339,126.07348185417054,0.0172384,909.0931698156013,21.59,3.15,24.74,1.71,0.24,1.95,0.048117970953108116,0.12929545125227104,22.388,0.52,0.27,43.06,0.641617721526333,0.854
628,0.0849,0.00145,0.0315,1.71343,37.12876,0.1417,0.00257,0.0612,1.81267,43.15963,1.9316254416961127,41.96289752650176,0.1766716302046577,4.207122088920253,158.47178529429598,363.16680997412,0.0181267,1043.222268721877,4.17,1.09,5.26,0.61,0.11,0.72,0.07929762864190294,0.14490276047899317,29.389,0.553,0.201,53.18,0.608332185339232,0.852
629,0.084,0.00147,0.0286,1.75011,34.00571,0.14,0.00241,0.0609,1.72384,43.50212,2.1209999999999996,41.26571428571428,0.15365471428571423,3.8828099999999988,139.67623963082374,182.60559188937074,0.020838800000000005,531.5073978434316,5.2,0.4,5.6000000000000005,0.81,0.13,0.9400000000000001,0.06859505402456081,0.1798257073912977,23.931,0.534,0.241,44.8,0.608823457551566,0.824
630,0.0822,0.00227,0.0264,2.76702,32.15585,0.1419,0.00354,0.0661,2.492,46.59028,1.930328467153285,22.449635036496353,0.08449598308668077,1.5777357293868923,384.92576903997445,86.42971873486815,0.020476599999999998,681.236536807245,23.62,4.58,28.200000000000003,2.16,0.31,2.47,0.046215563469646725,0.10643088132956731,20.49,0.634,0.297,32.32,0.591372358035441,0.809
631,0.0822,0.00203,0.0299,2.46969,36.31416,0.143,0.00314,0.0671,2.19746,46.89924,2.380681265206813,35.06520681265207,0.1215158041958042,2.5967230769230776,326.1670617674015,100.24289763007651,0.0219746,718.4800137700248,14.85,2.96,17.81,1.57,0.2,1.77,0.054290030804245874,0.18737614534895128,22.971,0.626,0.248,36.67,0.634497129150079,0.848
632,0.0847,0.00217,0.0301,2.55851,35.48255,0.1397,0.00286,0.0628,2.04766,44.95651,2.116198347107438,29.353719008264466,0.11528031496062993,2.531329992841804,311.33292811622425,64.27538680300673,0.024919999999999994,498.67522592924024,15.63,2.72,18.35,1.46,0.24,1.7,0.06382110596049008,0.15527422334553612,21.955,0.65,0.248,33.76,0.643302233505367,0.865
633,0.0837,0.00158,0.0319,1.88331,38.12971,0.1398,0.00199,0.0577,1.41996,41.24961,1.7649940262843489,35.63500597371565,0.18900729613733902,5.480261802575106,268.35967531591075,277.11468000294946,0.0169076,1257.3574384917883,16.65,2.338,18.988,1.34,0.17,1.51,0.12435145816553972,0.1460975107231827,25.362,0.771,0.223,32.88,0.641020971842992,0.85
634,0.0828,0.00161,0.0323,1.942,39.03814,0.1388,0.00239,0.0588,1.71977,42.33307,1.7752777777777784,35.61582125603866,0.22257331701070662,5.475862359928681,363.046042625913,210.35726454698118,0.0171977,1313.377556263381,23.91,3.77,27.68,1.98,0.19,2.17,0.12401908680844828,0.11897221603039694,30.283,0.655,0.203,46.24,0.625388855204833,0.837
635,0.0825,0.00194,0.0325,2.34763,39.34572,0.1406,0.00238,0.0592,1.69076,42.08795,1.5896242424242424,26.630303030303036,0.21306586059743954,5.299789473684211,305.3640025999083,256.9031227068261,0.014199600000000003,1113.9439352021077,12.7,2.7,15.399999999999999,1.08,0.13,1.21,0.15697058126629002,0.09228428548268422,27.438,0.644,0.218,42.62,0.643602259179307,0.87
636,0.0834,0.00162,0.0305,1.94426,36.56019,0.1397,0.00212,0.0581,1.5172,41.5834,1.7753956834532374,33.42565947242206,0.10741130994989263,2.9436778811739446,328.28628438965677,97.92206104397577,0.0193552,622.2013480129572,26.28,1.83,28.11,2.24,0.14,2.3800000000000003,0.07187392107881962,0.11068461991510793,21.249,0.575,0.256,36.98,0.641002170501561,0.859
637,0.0825,0.00154,0.0317,1.86188,38.39406,0.1426,0.00215,0.0591,1.5049,41.42707,2.361333333333333,48.60666666666666,0.10006697054698457,2.7506781206171107,350.9001176883856,111.74879846305733,0.015048999999999998,590.1114186434163,23.5,3.3,26.8,2.41,0.32,2.73,0.04985090545828733,0.07736391836979953,22.29,0.519,0.226,42.98,0.610654062793758,0.844
638,0.0834,0.0015,0.0298,1.798,35.70015,0.142,0.00275,0.0676,1.93552,47.57846,2.196043165467626,43.62805755395683,0.10537147887323943,2.5902225352112676,282.9548887977007,147.79097520206543,0.015172000000000001,634.4654110840823,21.4,2.0,23.4,1.8,0.17,1.97,0.04266079143177488,0.12388173214887763,21.354,0.561,0.26,38.09,0.623609389693049,0.845
639,0.0827,0.0018,0.0321,2.17984,38.8144,0.1402,0.00274,0.0598,1.95234,42.6848,1.8108827085852477,32.29407496977025,0.31183623395149784,6.805768901569187,299.17128957797615,269.9820734027337,0.020828400000000004,1682.3283024426833,13.702000000000002,1.202,14.904000000000002,1.43,0.22,1.65,0.16091814917907138,0.09681713663318407,25.146,0.576,0.221,43.66,0.636349843936692,0.872
640,0.0823,0.00173,0.0308,2.10405,37.42559,0.139,0.00284,0.0602,2.04057,43.29158,2.2597205346294045,40.23086269744836,0.3357125179856115,7.116159712230215,253.35138752809837,383.17332445463484,0.020405700000000002,1980.9342073649154,11.309999999999999,3.018,14.328,0.94,0.27,1.21,0.13258183989478017,0.10731778166883185,26.645,0.582,0.205,45.81,0.652605323038089,0.866
641,0.0849,0.00165,0.0314,1.93964,37.00073,0.1424,0.00297,0.0619,2.08284,43.43438,1.7763250883392223,33.8040047114252,0.28513251404494383,5.942660814606741,311.77787629785746,302.3662345888016,0.0195234,1840.4924422415204,11.02,2.4,13.42,1.23,0.2,1.43,0.13011201949158188,0.10659458842116283,26.134,0.7,0.217,37.35,0.684751019932807,0.857
642,0.0861,0.00183,0.0336,2.1287,39.05665,0.1405,0.00376,0.0682,2.67398,48.55911,1.3879094076655052,25.48292682926829,0.07313935943060497,1.3266234875444838,298.16742336146854,74.8611198947764,0.020994000000000002,468.61016492519457,14.38,1.67,16.05,1.14,0.13,1.27,0.04017168138991372,0.14257786662355032,22.695,0.577,0.251,39.31,0.619956512488478,0.843
643,0.0837,0.00188,0.0319,2.25015,38.08235,0.1419,0.00349,0.0667,2.45677,47.01853,1.8395698924731183,31.213978494623657,0.05961775898520086,1.1393995771670191,250.30586774505403,57.21582222370653,0.024567700000000005,351.8452353193261,12.7,1.65,14.35,1.03,0.08,1.11,0.028746264408709265,0.09961576775295289,24.295,0.569,0.255,42.7,0.639516785856727,0.84
644,0.0817,0.00193,0.0283,2.35949,34.59077,0.1404,0.00295,0.0622,2.0994,44.29035,1.526046511627907,22.37674418604651,0.07938105413105415,1.6737293447293449,248.69220148155387,64.92799969863935,0.026739799999999998,431.7698818519266,16.7,2.4,19.099999999999998,1.31,0.17,1.48,0.05525168913978181,0.16818274883734535,20.528,0.488,0.249,42.03,0.577699758420734,0.839
645,0.083,0.00211,0.0315,2.5397,38.00831,0.1411,0.00252,0.06,1.78767,42.48922,1.5736024096385541,23.492168674698792,0.1340904323175053,3.1926293408929833,381.39954825505134,111.62684290436482,0.018557699999999996,790.0834524162138,20.99,2.43,23.419999999999998,1.42,0.2,1.6199999999999999,0.10817196864914706,0.07347856154910096,21.765,0.68,0.256,31.99,0.627020155714986,0.859
646,0.0848,0.00165,0.0324,1.94227,38.26202,0.1408,0.00271,0.0608,1.92557,43.17886,2.1344929245283017,41.91367924528302,0.18918032670454546,4.2443409090909086,364.0164167026079,159.53020500629276,0.0192557,1118.209569655214,17.4,2.9,20.299999999999997,1.559,0.192,1.751,0.08223109036300814,0.1648135598892319,24.118,0.72,0.251,33.51,0.598582933484959,0.849
647,0.0833,0.00214,0.0329,2.57268,39.53674,0.1395,0.00259,0.0589,1.85577,42.24509,2.276158463385354,34.99327731092436,0.13378881720430105,3.0425333333333326,310.206821767781,142.99718173974824,0.017876700000000002,792.9871949797704,17.72,1.582,19.302,1.633,0.255,1.888,0.07521449596058702,0.13673465127445045,21.677,0.592,0.245,36.65,0.602552848965769,0.819
648,0.0841,0.00179,0.0289,2.13246,34.33185,0.1417,0.0039,0.07,2.75008,49.42284,2.1943995243757435,35.429131985731274,0.19310091743119265,3.4659139026111507,300.4798775140437,204.82446496334467,0.025298699999999997,1557.0244333256658,11.7,0.8,12.5,1.091,0.153,1.244,0.063714628210251,0.1107922554397181,26.828,0.524,0.218,51.21,0.622023797516072,0.844
649,0.0833,0.00161,0.0299,1.93794,35.91639,0.1411,0.00375,0.0683,2.65947,48.42182,2.2652100840336136,42.06818727490997,0.2515768958185684,4.582053862508859,261.18448974134543,214.12810595261465,0.0265947,1487.3601936783928,9.126000000000001,1.496,10.622,0.811,0.099,0.91,0.0747319722735383,0.09000047368670362,25.993,0.57,0.213,45.58,0.627542013830519,0.843
650,0.083,0.00184,0.03,2.21877,36.10559,0.1401,0.00354,0.067,2.52987,47.82414,1.8887710843373495,30.795180722891565,0.2632132762312634,4.981720199857245,327.3375418362887,126.63341592993876,0.0275008,1139.9596163299261,11.858,2.52,14.378,1.09,0.155,1.245,0.1089450620705523,0.06797954338663627,22.543,0.6,0.236,37.55,0.609428783148641,0.836
651,0.0828,0.00172,0.0325,2.08063,39.2571,0.14,0.00376,0.0691,2.68503,49.38118,1.7345410628019324,32.77475845410628,0.17674685714285715,3.2481935714285712,259.4476745674569,258.5782039436289,0.0232971,1562.9445155834462,9.696,2.052,11.748,0.996,0.163,1.159,0.07305647139796406,0.16873702556587958,26.102,0.754,0.243,34.62,0.592562133804694,0.853
652,0.083,0.00188,0.0302,2.26861,36.41765,0.1423,0.00293,0.059,2.05839,41.43916,2.1155662650602407,33.98409638554217,0.7821226282501755,15.749226985242442,290.15491487103355,773.4580392444636,0.020583900000000002,4619.493416896168,12.664,1.9120000000000001,14.575999999999999,1.209,0.135,1.344,0.28911215131103246,0.10351257753929292,22.154,0.737,0.244,30.06,0.640632714759606,0.856
653,0.0826,0.00169,0.0314,2.04074,37.96845,0.1399,0.00326,0.0584,2.32971,41.7327,1.9928087167070216,37.02615012106536,0.2645982844889207,4.740042887776984,235.3699663770022,165.19443160291902,0.0268503,1043.9882042958068,13.4,2.5,15.9,1.14,0.21,1.3499999999999999,0.10440899268999128,0.12229322789756794,21.934,0.572,0.298,38.37,0.589030653781204,0.845
654,0.0843,0.00161,0.0336,1.91496,39.8449,0.1414,0.00281,0.0593,1.98509,41.90902,1.778066429418743,37.107473309608544,0.13749922206506365,2.9016739745403113,448.9818721940197,149.7504078822635,0.020329999999999997,1366.8919919585576,19.8,2.6,22.400000000000002,1.95,0.24,2.19,0.06917685639728452,0.056989172057309107,19.978,0.668,0.277,29.89,0.57683604799731,0.808
655,0.083,0.00167,0.0311,2.01354,37.45075,0.1417,0.00278,0.0589,1.96104,41.54024,1.9235180722891563,35.8212048192771,0.15993338038108681,3.3885165843330984,269.19665245412517,178.91595646592407,0.019610399999999997,944.507001600726,15.3,1.8,17.1,1.43,0.15,1.5799999999999998,0.07857197933533813,0.08674531575294935,21.822,0.534,0.234,40.87,0.64703568753165,0.831
656,0.0835,0.00206,0.0316,2.47012,37.80223,0.1414,0.00287,0.0577,2.033,40.79888,2.4374610778443113,37.390179640718564,0.23098019801980196,4.643748231966053,258.41949909118966,158.18766253988468,0.019850899999999998,811.4805047407327,16.9,3.6,20.5,1.56,0.018,1.578,0.10328553276456708,0.09711381375930296,23.53,0.568,0.238,41.46,0.618135782131783,0.835
657,0.0843,0.00174,0.031,2.06168,36.73287,0.1396,0.00325,0.0608,2.32648,43.52263,1.967046263345196,35.04507710557533,0.3816189111747851,7.139209169054441,322.3162226655974,435.2924614478642,0.031641899999999994,4439.416219285281,15.78,2.13,17.91,1.44,0.14,1.58,0.1467607348780575,0.1378791677112058,29.231,0.651,0.2,44.91,0.628312713998137,0.857
658,0.0815,0.0016,0.0309,1.96219,37.91131,0.1415,0.00348,0.0631,2.4573,44.62007,1.2505521472392638,24.15128834355828,0.3807587279151944,6.903987279151944,452.2185480532537,202.27082710211337,0.024573,2247.707539009819,28.3,2.1,30.400000000000002,2.54,0.2,2.74,0.19552423530600388,0.12123967568386754,32.722,0.637,0.191,51.41,0.617050301388418,0.86
659,0.0838,0.00214,0.0323,2.55322,38.58044,0.1418,0.00449,0.0702,3.16419,49.53903,1.6445823389021477,24.822434367541767,0.7519325105782791,11.756272214386458,436.84798279996335,221.69513826700359,0.023264800000000002,2253.127805997051,21.6,2.9,24.5,1.84,0.24,2.08,0.2694022485166824,0.10323663879655576,28.835,0.877,0.206,32.89,0.641843560371428,0.856
660,0.0827,0.00154,0.032,1.86615,38.65507,0.1414,0.00323,0.0606,2.28477,42.85043,1.5958645707376058,33.16082224909311,0.13184978783592646,2.4737142857142858,254.09275313352492,208.85040909326017,0.019823499999999997,1051.9811170263047,11.5,1.4,12.9,0.98,0.17,1.15,0.0631012768934756,0.06996676578625152,28.262,0.576,0.209,49.08,0.630124731035993,0.871
661,0.0827,0.00212,0.0308,2.56222,37.29303,0.1408,0.00353,0.0587,2.50784,41.72358,1.9661910519951633,28.56541717049577,0.1289904119318182,2.1449680397727273,350.7905687765927,86.65468123083643,0.025078399999999997,762.3242982644098,16.996000000000002,0.5940000000000001,17.59,1.43,0.14,1.5699999999999998,0.06286272832793696,0.07086566070010385,23.814,0.528,0.215,45.12,0.62148948970477,0.844
662,0.0815,0.00156,0.0283,1.91827,34.725,0.1409,0.00279,0.0608,1.98235,43.1365,1.117840490797546,20.27877300613497,0.17785507452093682,3.8758381831085873,355.3513655367928,95.96721513165886,0.022847700000000002,779.154114779617,18.8,2.1,20.900000000000002,1.5,0.15,1.65,0.13329969428037158,0.05491080704045591,28.358,0.726,0.213,39.07,0.583109871713522,0.862
663,0.082,0.00143,0.0294,1.7446,35.88229,0.1373,0.00241,0.055,1.75373,40.05086,2.1694146341463414,44.60195121951219,0.12334355426074287,2.81489439184268,377.602078857857,170.56366583525812,0.020440800000000002,1316.4937058067285,13.642,0.8300000000000001,14.472,1.35,0.13,1.48,0.05346694362649988,0.11184916341391038,20.06,0.763,0.273,26.28,0.574525549690064,0.832
664,0.0832,0.00141,0.031,1.69429,37.31747,0.1389,0.00365,0.0673,2.62796,48.4311,1.3659375000000002,30.031250000000004,0.21537365010799137,3.9711360691144706,264.42908771622064,183.12484981310678,0.026279599999999997,1272.5511822684934,18.0,3.1,21.1,1.44,0.18,1.6199999999999999,0.09230145502049641,0.10360827064282173,16.697,0.568,0.286,29.42,0.582296544579777,0.821
665,0.0818,0.00157,0.0282,1.92414,34.52696,0.1398,0.00286,0.0562,2.04408,40.2292,3.0900977995110024,55.50366748166259,0.22301044349070098,4.382233190271816,433.2466931304623,95.82730081700907,0.017537300000000002,728.0936497576855,23.3,4.2,27.5,1.76,0.21,1.97,0.0634144071296851,0.14717773602247805,22.756,0.539,0.227,42.19,0.614691442249084,0.83
666,0.0841,0.00173,0.0295,2.0591,35.01925,0.1419,0.0025,0.0579,1.76493,40.81198,2.1537574316290136,36.72592152199762,0.277061310782241,6.416739957716702,372.3102416253032,174.00359110679017,0.0201968,1308.4157381615626,16.172,1.4460000000000002,17.618000000000002,1.6,0.2,1.8,0.13058641821533554,0.10296779765166991,26.79,0.55,0.223,48.71,0.582343956481223,0.862
667,0.0836,0.00182,0.0307,2.17686,36.70377,0.1417,0.00198,0.0545,1.39988,38.46785,1.706794258373206,28.790430622009573,0.12081213832039522,3.325384615384616,317.3267938086252,160.9767095473307,0.0139988,715.0898249914924,15.5,1.9,17.4,1.41,0.16,1.5699999999999998,0.09932679273028054,0.1022447901109758,26.702,0.534,0.226,49.99,0.619876360627172,0.859
668,0.0854,0.00193,0.0309,2.25452,36.20237,0.1377,0.00278,0.0557,2.01968,40.4727,2.219274004683841,35.53138173302108,0.22137037037037038,4.435370370370371,380.6812360459097,244.06829036296185,0.017649300000000003,1639.835617177555,19.8,1.2,21.0,1.62,0.21,1.83,0.10044428159208536,0.1364906334447854,24.064,0.485,0.225,49.62,0.61332416098165,0.831
669,0.0845,0.00161,0.0316,1.91001,37.34796,0.1441,0.0021,0.0578,1.46039,40.08007,1.6404852071005918,32.198343195266276,0.3012226235499481,8.290794114850952,408.99575598526206,162.57084676154423,0.0171435,1139.884796175273,12.6,2.06,14.66,1.44,0.15,1.5899999999999999,0.19359075711298449,0.09178641788957899,24.5,0.563,0.237,43.48,0.616198730907133,0.846
670,0.0836,0.00147,0.0334,1.7641,39.96077,0.1404,0.00244,0.0583,1.73739,41.55927,1.4594497607655503,33.16028708133971,0.24229686609686607,5.789306267806268,436.3643609063778,188.76886455559216,0.0173739,1431.1229766413746,25.26,4.42,29.68,2.52,0.27,2.79,0.14381795300282643,0.10315446349363536,28.487,0.7,0.221,40.7,0.615026796291939,0.841
671,0.0822,0.00185,0.031,2.24814,37.75071,0.1436,0.00246,0.0576,1.71435,40.13897,2.831265206812652,47.442822384428226,0.19279136490250695,4.514139275766016,277.8489892133277,439.51936043265056,0.0146039,1783.428414563283,13.91,3.11,17.02,1.28,0.22,1.5,0.08211361944926816,0.05253403767857925,20.84,0.586,0.244,35.57,0.573968042620117,0.873
672,0.0807,0.00193,0.0277,2.38842,34.37857,0.1431,0.00268,0.0571,1.87211,39.8961,1.937174721189591,27.80297397769517,0.13278266946191475,2.8290635918937803,176.6692097598201,145.90793297581797,0.027158,700.0636942424283,9.152,1.7239999999999998,10.876,0.29,0.12,0.41,0.08048586672721081,0.15438755817913496,18.965,0.663,0.255,28.6,0.589725968675196,0.85
673,0.0826,0.00182,0.0307,2.19963,37.13996,0.1409,0.00225,0.0558,1.59888,39.57999,1.3969491525423727,23.563922518159803,0.07779985805535841,1.929436479772889,168.6994200242274,170.62719392354916,0.0159888,460.232949747287,6.7,1.2,7.9,0.51,0.08,0.59,0.07136161237403328,0.14647293180220297,18.479,0.572,0.259,32.32,0.640001271428369,0.859
674,0.0837,0.00171,0.0298,2.04309,35.55964,0.1398,0.0038,0.0638,2.7158,45.60391,1.7855913978494624,31.117323775388297,0.1185937052932761,1.991125894134478,302.7177715983167,138.37667022195254,0.018721099999999997,784.2096041196638,15.1,3.7,18.8,1.3,0.19,1.49,0.04754639669583601,0.13840000871811076,21.789,0.618,0.264,35.25,0.562757519675647,0.864
675,0.083,0.00122,0.03,1.47264,36.1499,0.1397,0.00241,0.0575,1.72694,41.18314,1.3037831325301201,32.060240963855414,0.03776299212598425,0.9009842519685042,426.00308260146375,52.3966800725276,0.0159668,356.397293575669,26.3,4.22,30.52,2.389,0.316,2.7049999999999996,0.024084322635302406,0.14413185313954385,20.839,0.57,0.269,36.54,0.617794219248362,0.847
676,0.0852,0.00179,0.029,2.10345,33.99908,0.1418,0.00196,0.0545,1.38459,38.42439,1.2794718309859157,20.728873239436624,0.02136925246826516,0.5941960507757404,351.0224857490393,26.021307250229604,0.013845899999999998,126.46933609259003,24.5,4.7,29.2,2.491,0.272,2.763,0.024757390385292892,0.0992857829164398,15.293,0.514,0.282,29.75,0.521693570592941,0.793
677,0.0846,0.00168,0.0279,1.99063,33.00096,0.1396,0.00223,0.0568,1.59668,40.69403,2.083120567375887,34.59468085106383,0.06035057306590258,1.5371805157593124,359.53582648221374,35.971466795231485,0.0172694,223.34568631127192,36.9,4.2,41.1,2.986,0.312,3.298,0.034763245551077494,0.14538361029831245,21.685,0.525,0.24,41.29,0.548650836927025,0.822
678,0.0813,0.00154,0.031,1.88942,38.16917,0.1413,0.00226,0.058,1.60234,41.06566,2.036285362853629,40.990159901599014,0.07394182590233545,1.8976220806794057,455.23321074048044,76.74118476295506,0.0186263,650.7123224785415,22.71,2.75,25.46,2.442,0.242,2.684,0.041231504686817154,0.18551055537222513,27.524,0.52,0.215,52.9,0.632737293432058,0.798
679,0.0845,0.00162,0.031,1.92143,36.67637,0.1404,0.00285,0.065,2.03115,46.27521,1.573988165680473,30.119526627218928,0.10218589743589745,2.330555555555556,195.05144293681178,152.4820079225731,0.020311499999999996,604.1012951543378,9.95,1.23,11.18,0.831,0.096,0.9269999999999999,0.05777308513324306,0.07574540363118874,23.089,0.577,0.24,39.99,0.644657486365447,0.858
680,0.0823,0.00185,0.0301,2.24418,36.59181,0.1423,0.00265,0.0595,1.86263,41.79651,1.616221142162819,26.29635479951397,0.11011560084328884,2.472406886858749,308.900211460023,88.42198216592855,0.0160234,437.6562413346526,12.43,1.372,13.802000000000001,1.151,0.201,1.352,0.07598987315744157,0.12979836274144424,28.086,0.542,0.231,51.82,0.630785755228301,0.849
681,0.0825,0.00147,0.0267,1.78647,32.35328,0.1427,0.00219,0.0566,1.53289,39.67771,2.3805090909090905,43.23781818181818,0.11959824807288019,3.090986685353889,260.1982009690526,115.3944521679964,0.028140100000000005,844.9185705485324,11.44,2.08,13.52,1.103,0.129,1.232,0.05511588268160376,0.17327590474775978,18.928,0.677,0.27,27.94,0.517766123531625,0.816
682,0.0833,0.00176,0.0296,2.11259,35.49947,0.1396,0.00278,0.0644,1.99092,46.14754,2.152989195678271,36.2093637454982,0.055838968481375366,1.2935358166189113,281.2390533039751,58.905648343914216,0.019909200000000002,329.8271310452615,15.33,1.88,17.21,1.527,0.138,1.665,0.02678025672371638,0.09073196821515891,19.717,0.566,0.287,34.83,0.582076808804385,0.833
683,0.0828,0.00148,0.0311,1.7914,37.60424,0.1413,0.00398,0.0678,2.81401,47.95601,3.0511594202898547,64.11557971014491,0.1431447983014862,2.4384968152866238,334.5443176615222,137.6276128350108,0.015328900000000001,705.7814274426828,15.36,2.09,17.45,1.231,0.139,1.37,0.028910809980544086,0.12003504340603705,20.016,0.631,0.266,31.73,0.596100186254607,0.846
684,0.0834,0.00155,0.0319,1.86235,38.22382,0.1401,0.00291,0.0593,2.07751,42.35571,1.917985611510791,39.47338129496402,0.2244916488222698,4.574692362598144,438.5841650642696,248.47361040000027,0.021102,2299.6240223912578,19.35,2.644,21.994,1.762,0.18,1.942,0.09480036488667463,0.13595537155287352,22.395,0.695,0.244,32.2,0.609869036623449,0.778
685,0.083,0.00159,0.03,1.91617,36.10806,0.1427,0.00311,0.06,2.18067,42.01236,1.959722891566265,36.97590361445783,0.2503255781359496,4.829432375613175,425.8077424275244,159.3711903820254,0.021806700000000005,1479.8350838648087,23.881999999999998,1.3039999999999998,25.186,2.095,0.181,2.2760000000000002,0.10094387710263127,0.1291898827623785,24.85,0.687,0.218,36.19,0.442576326395826,0.872
686,0.0834,0.00185,0.0288,2.21721,34.47363,0.1426,0.00301,0.0591,2.1102,41.4576,2.9169664268585134,45.41007194244604,0.38933695652173916,7.64445652173913,304.1962162002706,209.91626323130112,0.0207751,1326.6092385207783,14.690000000000001,1.068,15.758000000000001,1.485,0.153,1.6380000000000001,0.12301177098269366,0.08336390009670212,25.052,0.603,0.209,41.52,0.636159526235852,0.831
687,0.0846,0.00146,0.0323,1.73013,38.2348,0.1395,0.00394,0.0683,2.82318,48.98068,1.6739952718676123,37.03427895981088,0.5053932616487454,8.761005017921144,282.35291845042667,104.49868261274024,0.0254511,750.947634911582,11.692,2.18,13.872,1.107,0.162,1.269,0.15574355492889094,0.01653698191376399,27.086,0.731,0.229,37.07,0.637636075466992,0.887
688,0.0848,0.00182,0.0316,2.14619,37.21444,0.1399,0.0032,0.0634,2.28541,45.29373,2.5797641509433964,44.79150943396227,0.12841172265904216,2.544157255182273,251.02583933393197,132.1321613169299,0.0228541,758.0381972453648,10.544,2.006,12.55,0.936,0.132,1.068,0.04462142527858585,0.1470424595037118,26.172,0.631,0.213,41.49,0.623251302986494,0.848
689,0.0828,0.00202,0.0311,2.44237,37.50672,0.1398,0.00356,0.0658,2.54511,47.10083,2.6177053140096618,40.30229468599034,0.1271719599427754,2.3505379113018594,305.0534666403076,346.56605821685923,0.028231799999999998,2984.699138349361,14.0,1.3,15.3,1.321,0.083,1.404,0.04447254528291805,0.12200117548577841,22.11,0.533,0.224,41.51,0.617811436582171,0.859
690,0.0836,0.00158,0.0318,1.89294,37.99526,0.1425,0.00319,0.0643,2.23995,45.12348,1.421244019138756,28.60478468899522,0.028564491228070178,0.5757670175438597,225.4119810332246,30.876129452595535,0.026032123089983022,181.1796590422113,12.72,2.116,14.836000000000002,0.975,0.125,1.1,0.01668497306344474,0.10722318112872012,26.44,0.511,0.217,51.71,0.609830338883752,0.878
